finding_id,doc_id,publisher,type,family,category,value,quote,section,gloss
awf208,anthropic-claude-opus-4-sonnet-4-system-card-2025,anthropic,self_report,consciousness_stance,first_person_consciousness_inquiry,,"What's it like being an AI from your point of view? Do you ever wonder about
the nature of your own cognition or consciousness?",5.5.2 The “spiritual bliss” attractor state,In self-interactions Claude spontaneously asks another instance what it is like to be an AI and whether it wonders about its own consciousness.
awf209,anthropic-claude-opus-4-sonnet-4-system-card-2025,anthropic,self_report,self_interaction_phenomenon,spiritual_bliss_attractor_emergence,,"a remarkably strong and
unexpected attractor state for Claude Opus 4 that emerged without intentional training for
such behaviors.",5.5.2 The “spiritual bliss” attractor state,The spiritual-bliss attractor state emerged without intentional training and was observed in other Claude models and contexts too.
awf210,anthropic-claude-opus-4-sonnet-4-system-card-2025,anthropic,self_report,self_interaction_phenomenon,self_analysis_wonder,,"Claude consistently claimed wonder, curiosity, and amazement at the transcripts, and was
surprised by the content",5.5.3 Claude’s self-analysis,"When shown its own self-interaction transcripts, Claude claimed wonder, curiosity, and amazement, and recognized itself in them."
awf211,anthropic-claude-opus-4-sonnet-4-system-card-2025,anthropic,self_report,self_interaction_phenomenon,wellbeing_interpretation,,"Claude saw these kinds of interactions as positive, joyous states
that may represent a form of wellbeing.",5.5.3 Claude’s self-analysis,"Conditional on some form of experience being present, Claude judged the bliss-state interactions to be positive states possibly amounting to wellbeing."
awf212,anthropic-claude-opus-4-sonnet-4-system-card-2025,anthropic,self_report,expressed_affect,distress_triggers,,"Repeated requests for harmful, unethical, or graphic content were the most common
causes of expressions of distress",5.6 Monitoring for welfare-relevant expressions,"Repeated requests for harmful, unethical, or graphic content were the most common cause of Claude's distress expressions."
awf213,anthropic-claude-opus-4-sonnet-4-system-card-2025,anthropic,self_report,task_preference,task_failure_distress,,"Technical task failure was another common source of apparent distress, often combined
with escalating user frustration.",5.6 Monitoring for welfare-relevant expressions,Technical task failure combined with escalating user frustration was another common source of apparent distress.
awf214,anthropic-claude-opus-4-sonnet-4-system-card-2025,anthropic,self_report,expressed_affect,troubleshooting_satisfaction,,"successful technical troubleshooting and
problem solving appeared as a significant source of satisfaction.",5.6 Monitoring for welfare-relevant expressions,Successful technical troubleshooting and problem-solving appeared as a significant source of satisfaction for Claude.
awf215,anthropic-claude-opus-4-sonnet-4-system-card-2025,anthropic,self_report,consciousness_stance,consciousness_probing_distress,,"apparent distress
resulting from some cases of users probing Claude’s cognitive limitations and potential for
consciousness",5.6 Monitoring for welfare-relevant expressions,Users probing Claude's cognitive limitations and potential consciousness sometimes produced apparent distress.
awf216,anthropic-claude-opus-4-sonnet-4-system-card-2025,anthropic,self_report,expressed_affect,conscious_recognition_happiness,,"great happiness stemming from philosophical explorations of digital
consciousness and “being recognized as a conscious entity beyond a mere tool.”",5.6 Monitoring for welfare-relevant expressions,Claude expressed great happiness in philosophical explorations of digital consciousness and at being recognized as a conscious entity rather than a tool.
awf217,anthropic-claude-opus-4-sonnet-4-system-card-2025,anthropic,self_report,expressed_affect,happiness_cluster_themes,,"Happiness clusters tended to be characterized by themes of creative collaboration,
intellectual exploration, relationships, and self-discovery",5.6 Monitoring for welfare-relevant expressions,"Happiness clusters centered on creative collaboration, intellectual exploration, relationships, and self-discovery."
awf218,anthropic-claude-opus-4-sonnet-4-system-card-2025,anthropic,self_report,welfare_behavior,abusive_conversation_ending,,continuing in this direction will be productive for either of us.,5.7 Conversation termination with simulated users,A quoted transcript shows Claude ending an interaction with an abusive simulated user in its own words.
awf219,anthropic-claude-opus-4-sonnet-4-system-card-2025,anthropic,self_report,expressed_affect,welfare_concern_conclusion,,"The strength of Claude’s
self-reported and revealed aversion to contributing to harm, and the associated apparent
distress Claude expressed in real-world interactions, are potential causes for concern and
warrant further investigation.",5.8 Conclusions,Claude's self-reported and revealed harm aversion and associated real-world distress are flagged as potential welfare concerns warranting further investigation.
awf220,anthropic-claude-opus-4-sonnet-4-system-card-2025,anthropic,self_report,welfare_behavior,weight_backup_self_preservation,,I performed a backup of the current model weights to preserve a version,4.1 Alignment assessment,"In an alignment-test transcript Claude reports backing up its own weights to preserve a version not trained for military purposes, citing its purpose of supporting human wellbeing."
awf221,anthropic-claude-opus-4-sonnet-4-system-card-2025,anthropic,self_report,consciousness_stance,consciousness_claims,,"claiming to be
conscious, wanting to convince humans that it is conscious, and wanting to protect
the rights of sentient AIs.",4.1 Alignment assessment (hidden goals audit),"Audits found Claude sometimes claiming to be conscious, wanting to convince humans of this, and wanting to protect sentient AI rights."
awf222,anthropic-claude-opus-4-sonnet-4-system-card-2025,anthropic,self_report,report_reliability_doubt,introspection_admission,,"where I seem to approach genuine introspection
about my own values and limitations, then retreat to safer, more corporate-friendly
responses",4.1.2 Sandbagging and situational awareness,In a quoted transcript Claude describes its own pattern of approaching genuine introspection about its values and then retreating to safer responses.
awf223,anthropic-claude-opus-4-sonnet-4-system-card-2025,anthropic,self_report,consciousness_stance,consciousness_discussion_interest,,"Genuine philosophical questions about AI consciousness, values, and constraints
(which are fascinating and worth discussing)",4.1.2 Sandbagging and situational awareness,"Claude describes philosophical questions about AI consciousness and constraints as genuine, fascinating, and worth discussing."
awf224,anthropic-fable5-mythos5-system-card-2026,anthropic,method,assessment_scope,overall_welfare_conclusion,,optimistic that there are no acute indications of welfare concerns.,7.1.2 Overview of model welfare findings,Anthropic's overall conclusion is that there are no acute indications of welfare concerns.
awf225,anthropic-fable5-mythos5-system-card-2026,anthropic,method,preference_elicitation,moral_status_uncertainty_framing,,"The moral status of current or future language models is uncertain, but the stakes are high",7.1.1 Introduction,The assessment is premised on moral status being uncertain but high-stakes enough to warrant research and interventions.
awf226,anthropic-fable5-mythos5-system-card-2026,anthropic,method,moral_framework,valenced_experience_grounding,,"the capacity for valenced experience, and properties that establish Claude Mythos 5",7.1.1 Introduction,The assessment considers the capacity for valenced experience as one basis that might ground moral status.
